"REF_DATE","GEO","DGUID","Security software use","Household income quartile","Age group","Level of education","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012","Canada","2016A000011124","Internet users that currently use security software","Highest quartile household income","Internet users aged 25 to 44 years","High school or less","Percent","239","units ","0","v74049326","1.1.5.3.2","83.2","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Highest quartile household income","Internet users aged 25 to 44 years","College, trades, or some university","Percent","239","units ","0","v74049327","1.1.5.3.3","83.5","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Highest quartile household income","Internet users aged 25 to 44 years","Bachelor's degree or higher","Percent","239","units ","0","v74049328","1.1.5.3.4","84.0","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Highest quartile household income","Internet users aged 45 to 64 years","Total, level of education","Percent","239","units ","0","v74049329","1.1.5.4.1","90.3","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Highest quartile household income","Internet users aged 45 to 64 years","High school or less","Percent","239","units ","0","v74049330","1.1.5.4.2","84.5","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Highest quartile household income","Internet users aged 45 to 64 years","College, trades, or some university","Percent","239","units ","0","v74049331","1.1.5.4.3","93.1","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Highest quartile household income","Internet users aged 45 to 64 years","Bachelor's degree or higher","Percent","239","units ","0","v74049332","1.1.5.4.4","90.8","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Highest quartile household income","Internet users aged 65 years and over","Total, level of education","Percent","239","units ","0","v74049333","1.1.5.5.1","88.0","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Highest quartile household income","Internet users aged 65 years and over","High school or less","Percent","239","units ","0","v74049334","1.1.5.5.2","87.0","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Highest quartile household income","Internet users aged 65 years and over","College, trades, or some university","Percent","239","units ","0","v74049335","1.1.5.5.3","83.9","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Highest quartile household income","Internet users aged 65 years and over","Bachelor's degree or higher","Percent","239","units ","0","v74049336","1.1.5.5.4","90.8","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Total, household income quartiles","Total, Internet users aged 16 years and over","Total, level of education","Percent","239","units ","0","v65778248","1.2.1.1.1","46.8","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Total, household income quartiles","Total, Internet users aged 16 years and over","High school or less","Percent","239","units ","0","v74049337","1.2.1.1.2","47.2","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Total, household income quartiles","Total, Internet users aged 16 years and over","College, trades, or some university","Percent","239","units ","0","v74049338","1.2.1.1.3","47.1","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Total, household income quartiles","Total, Internet users aged 16 years and over","Bachelor's degree or higher","Percent","239","units ","0","v74049339","1.2.1.1.4","46.1","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Total, household income quartiles","Internet users aged 16 to 24 years","Total, level of education","Percent","239","units ","0","v74049340","1.2.1.2.1","50.3","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Total, household income quartiles","Internet users aged 16 to 24 years","High school or less","Percent","239","units ","0","v74049341","1.2.1.2.2","47.1","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Total, household income quartiles","Internet users aged 16 to 24 years","College, trades, or some university","Percent","239","units ","0","v74049342","1.2.1.2.3","51.6","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Total, household income quartiles","Internet users aged 16 to 24 years","Bachelor's degree or higher","Percent","239","units ","0","v74049343","1.2.1.2.4","65.6","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Total, household income quartiles","Internet users aged 25 to 44 years","Total, level of education","Percent","239","units ","0","v74049344","1.2.1.3.1","48.5","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Total, household income quartiles","Internet users aged 25 to 44 years","High school or less","Percent","239","units ","0","v74049345","1.2.1.3.2","49.2","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Total, household income quartiles","Internet users aged 25 to 44 years","College, trades, or some university","Percent","239","units ","0","v74049346","1.2.1.3.3","48.9","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Total, household income quartiles","Internet users aged 25 to 44 years","Bachelor's degree or higher","Percent","239","units ","0","v74049347","1.2.1.3.4","47.7","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Total, household income quartiles","Internet users aged 45 to 64 years","Total, level of education","Percent","239","units ","0","v74049348","1.2.1.4.1","44.0","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Total, household income quartiles","Internet users aged 45 to 64 years","High school or less","Percent","239","units ","0","v74049349","1.2.1.4.2","45.9","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Total, household income quartiles","Internet users aged 45 to 64 years","College, trades, or some university","Percent","239","units ","0","v74049350","1.2.1.4.3","42.8","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Total, household income quartiles","Internet users aged 45 to 64 years","Bachelor's degree or higher","Percent","239","units ","0","v74049351","1.2.1.4.4","44.0","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Total, household income quartiles","Internet users aged 65 years and over","Total, level of education","Percent","239","units ","0","v74049352","1.2.1.5.1","45.4","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Total, household income quartiles","Internet users aged 65 years and over","High school or less","Percent","239","units ","0","v74049353","1.2.1.5.2","46.6","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Total, household income quartiles","Internet users aged 65 years and over","College, trades, or some university","Percent","239","units ","0","v74049354","1.2.1.5.3","50.4","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Total, household income quartiles","Internet users aged 65 years and over","Bachelor's degree or higher","Percent","239","units ","0","v74049355","1.2.1.5.4","37.0","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Lowest quartile household income","Total, Internet users aged 16 years and over","Total, level of education","Percent","239","units ","0","v65778249","1.2.2.1.1","54.1","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Lowest quartile household income","Total, Internet users aged 16 years and over","High school or less","Percent","239","units ","0","v74049356","1.2.2.1.2","48.0","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Lowest quartile household income","Total, Internet users aged 16 years and over","College, trades, or some university","Percent","239","units ","0","v74049357","1.2.2.1.3","57.7","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Lowest quartile household income","Total, Internet users aged 16 years and over","Bachelor's degree or higher","Percent","239","units ","0","v74049358","1.2.2.1.4","58.7","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Lowest quartile household income","Internet users aged 16 to 24 years","Total, level of education","Percent","239","units ","0","v74049359","1.2.2.2.1","54.8","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Lowest quartile household income","Internet users aged 16 to 24 years","High school or less","Percent","239","units ","0","v74049360","1.2.2.2.2","49.8","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Lowest quartile household income","Internet users aged 16 to 24 years","College, trades, or some university","Percent","239","units ","0","v74049361","1.2.2.2.3","52.1","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Lowest quartile household income","Internet users aged 16 to 24 years","Bachelor's degree or higher","Percent","239","units ","0","v74049362","1.2.2.2.4","78.0","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Lowest quartile household income","Internet users aged 25 to 44 years","Total, level of education","Percent","239","units ","0","v74049363","1.2.2.3.1","55.9","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Lowest quartile household income","Internet users aged 25 to 44 years","High school or less","Percent","239","units ","0","v74049364","1.2.2.3.2","51.2","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Lowest quartile household income","Internet users aged 25 to 44 years","College, trades, or some university","Percent","239","units ","0","v74049365","1.2.2.3.3","60.0","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Lowest quartile household income","Internet users aged 25 to 44 years","Bachelor's degree or higher","Percent","239","units ","0","v74049366","1.2.2.3.4","54.4","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Lowest quartile household income","Internet users aged 45 to 64 years","Total, level of education","Percent","239","units ","0","v74049367","1.2.2.4.1","54.9","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Lowest quartile household income","Internet users aged 45 to 64 years","High school or less","Percent","239","units ","0","v74049368","1.2.2.4.2","47.4","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Lowest quartile household income","Internet users aged 45 to 64 years","College, trades, or some university","Percent","239","units ","0","v74049369","1.2.2.4.3","59.1","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Lowest quartile household income","Internet users aged 45 to 64 years","Bachelor's degree or higher","Percent","239","units ","0","v74049370","1.2.2.4.4","60.1","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Lowest quartile household income","Internet users aged 65 years and over","Total, level of education","Percent","239","units ","0","v74049371","1.2.2.5.1","48.1","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Lowest quartile household income","Internet users aged 65 years and over","High school or less","Percent","239","units ","0","v74049372","1.2.2.5.2","43.4","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Lowest quartile household income","Internet users aged 65 years and over","College, trades, or some university","Percent","239","units ","0","v74049373","1.2.2.5.3","55.3","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Lowest quartile household income","Internet users aged 65 years and over","Bachelor's degree or higher","Percent","239","units ","0","v74049374","1.2.2.5.4","42.6","E","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Second quartile household income","Total, Internet users aged 16 years and over","Total, level of education","Percent","239","units ","0","v65778250","1.2.3.1.1","50.0","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Second quartile household income","Total, Internet users aged 16 years and over","High school or less","Percent","239","units ","0","v74049375","1.2.3.1.2","48.7","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Second quartile household income","Total, Internet users aged 16 years and over","College, trades, or some university","Percent","239","units ","0","v74049376","1.2.3.1.3","50.5","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Second quartile household income","Total, Internet users aged 16 years and over","Bachelor's degree or higher","Percent","239","units ","0","v74049377","1.2.3.1.4","51.5","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Second quartile household income","Internet users aged 16 to 24 years","Total, level of education","Percent","239","units ","0","v74049378","1.2.3.2.1","52.3","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Second quartile household income","Internet users aged 16 to 24 years","High school or less","Percent","239","units ","0","v74049379","1.2.3.2.2","46.9","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Second quartile household income","Internet users aged 16 to 24 years","College, trades, or some university","Percent","239","units ","0","v74049380","1.2.3.2.3","53.8","E","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Second quartile household income","Internet users aged 16 to 24 years","Bachelor's degree or higher","Percent","239","units ","0","v74049381","1.2.3.2.4","86.6","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Second quartile household income","Internet users aged 25 to 44 years","Total, level of education","Percent","239","units ","0","v74049382","1.2.3.3.1","52.8","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Second quartile household income","Internet users aged 25 to 44 years","High school or less","Percent","239","units ","0","v74049383","1.2.3.3.2","50.3","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Second quartile household income","Internet users aged 25 to 44 years","College, trades, or some university","Percent","239","units ","0","v74049384","1.2.3.3.3","51.8","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Second quartile household income","Internet users aged 25 to 44 years","Bachelor's degree or higher","Percent","239","units ","0","v74049385","1.2.3.3.4","58.1","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Second quartile household income","Internet users aged 45 to 64 years","Total, level of education","Percent","239","units ","0","v74049386","1.2.3.4.1","47.6","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Second quartile household income","Internet users aged 45 to 64 years","High school or less","Percent","239","units ","0","v74049387","1.2.3.4.2","50.4","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Second quartile household income","Internet users aged 45 to 64 years","College, trades, or some university","Percent","239","units ","0","v74049388","1.2.3.4.3","46.9","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Second quartile household income","Internet users aged 45 to 64 years","Bachelor's degree or higher","Percent","239","units ","0","v74049389","1.2.3.4.4","43.3","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Second quartile household income","Internet users aged 65 years and over","Total, level of education","Percent","239","units ","0","v74049390","1.2.3.5.1","46.7","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Second quartile household income","Internet users aged 65 years and over","High school or less","Percent","239","units ","0","v74049391","1.2.3.5.2","46.2","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Second quartile household income","Internet users aged 65 years and over","College, trades, or some university","Percent","239","units ","0","v74049392","1.2.3.5.3","52.1","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Second quartile household income","Internet users aged 65 years and over","Bachelor's degree or higher","Percent","239","units ","0","v74049393","1.2.3.5.4","37.4","E","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Total, Internet users aged 16 years and over","Total, level of education","Percent","239","units ","0","v65778251","1.2.4.1.1","46.1","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Total, Internet users aged 16 years and over","High school or less","Percent","239","units ","0","v74049394","1.2.4.1.2","47.4","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Total, Internet users aged 16 years and over","College, trades, or some university","Percent","239","units ","0","v74049395","1.2.4.1.3","44.1","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Total, Internet users aged 16 years and over","Bachelor's degree or higher","Percent","239","units ","0","v74049396","1.2.4.1.4","48.2","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Internet users aged 16 to 24 years","Total, level of education","Percent","239","units ","0","v74049397","1.2.4.2.1","50.8","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Internet users aged 16 to 24 years","High school or less","Percent","239","units ","0","v74049398","1.2.4.2.2","47.6","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Internet users aged 16 to 24 years","College, trades, or some university","Percent","239","units ","0","v74049399","1.2.4.2.3","50.1","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Internet users aged 16 to 24 years","Bachelor's degree or higher","Percent","239","units ","0","v74049400","1.2.4.2.4","73.9","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Internet users aged 25 to 44 years","Total, level of education","Percent","239","units ","0","v74049401","1.2.4.3.1","48.3","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Internet users aged 25 to 44 years","High school or less","Percent","239","units ","0","v74049402","1.2.4.3.2","54.8","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Internet users aged 25 to 44 years","College, trades, or some university","Percent","239","units ","0","v74049403","1.2.4.3.3","45.3","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Internet users aged 25 to 44 years","Bachelor's degree or higher","Percent","239","units ","0","v74049404","1.2.4.3.4","48.8","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Internet users aged 45 to 64 years","Total, level of education","Percent","239","units ","0","v74049405","1.2.4.4.1","43.2","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Internet users aged 45 to 64 years","High school or less","Percent","239","units ","0","v74049406","1.2.4.4.2","41.2","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Internet users aged 45 to 64 years","College, trades, or some university","Percent","239","units ","0","v74049407","1.2.4.4.3","41.4","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Internet users aged 45 to 64 years","Bachelor's degree or higher","Percent","239","units ","0","v74049408","1.2.4.4.4","49.4","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Internet users aged 65 years and over","Total, level of education","Percent","239","units ","0","v74049409","1.2.4.5.1","40.5","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Internet users aged 65 years and over","High school or less","Percent","239","units ","0","v74049410","1.2.4.5.2","46.9","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Internet users aged 65 years and over","College, trades, or some university","Percent","239","units ","0","v74049411","1.2.4.5.3","43.2","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Internet users aged 65 years and over","Bachelor's degree or higher","Percent","239","units ","0","v74049412","1.2.4.5.4","32.0","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Total, Internet users aged 16 years and over","Total, level of education","Percent","239","units ","0","v65778252","1.2.5.1.1","43.0","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Total, Internet users aged 16 years and over","High school or less","Percent","239","units ","0","v74049413","1.2.5.1.2","44.9","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Total, Internet users aged 16 years and over","College, trades, or some university","Percent","239","units ","0","v74049414","1.2.5.1.3","43.2","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Total, Internet users aged 16 years and over","Bachelor's degree or higher","Percent","239","units ","0","v74049415","1.2.5.1.4","41.7","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Internet users aged 16 to 24 years","Total, level of education","Percent","239","units ","0","v74049416","1.2.5.2.1","46.7","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Internet users aged 16 to 24 years","High school or less","Percent","239","units ","0","v74049417","1.2.5.2.2","45.8","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Internet users aged 16 to 24 years","College, trades, or some university","Percent","239","units ","0","v74049418","1.2.5.2.3","50.9","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Internet users aged 16 to 24 years","Bachelor's degree or higher","Percent","239","units ","0","v74049419","1.2.5.2.4","","F","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Internet users aged 25 to 44 years","Total, level of education","Percent","239","units ","0","v74049420","1.2.5.3.1","44.4","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Internet users aged 25 to 44 years","High school or less","Percent","239","units ","0","v74049421","1.2.5.3.2","39.0","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Internet users aged 25 to 44 years","College, trades, or some university","Percent","239","units ","0","v74049422","1.2.5.3.3","47.2","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Internet users aged 25 to 44 years","Bachelor's degree or higher","Percent","239","units ","0","v74049423","1.2.5.3.4","43.5","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Internet users aged 45 to 64 years","Total, level of education","Percent","239","units ","0","v74049424","1.2.5.4.1","40.0","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Internet users aged 45 to 64 years","High school or less","Percent","239","units ","0","v74049425","1.2.5.4.2","45.9","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Internet users aged 45 to 64 years","College, trades, or some university","Percent","239","units ","0","v74049426","1.2.5.4.3","36.4","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Internet users aged 45 to 64 years","Bachelor's degree or higher","Percent","239","units ","0","v74049427","1.2.5.4.4","40.4","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Internet users aged 65 years and over","Total, level of education","Percent","239","units ","0","v74049428","1.2.5.5.1","47.2","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Internet users aged 65 years and over","High school or less","Percent","239","units ","0","v74049429","1.2.5.5.2","63.9","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Internet users aged 65 years and over","College, trades, or some university","Percent","239","units ","0","v74049430","1.2.5.5.3","52.0","E","","","1"
"2012","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Internet users aged 65 years and over","Bachelor's degree or higher","Percent","239","units ","0","v74049431","1.2.5.5.4","40.7","E","","","1"
